,text,emotion
1928,kelah kereta tanah wina pria mabuk hempas pria kursi roda - tonton adegan gerbong lain,4
1929,saudara lelaki ayah alkohol pria hak istimewa guna positif,5
1930,abang telepon sih nomernya sibuk telepon call center gojek ya,3
1931,pas jam istirahat lari panggil gojek depan kantor pas gojek mangkal ngebut indomaret depan,3
1932,orang senang coba teman saya makhluk halus kecil penting abu daya netralitas bangkit asa jijik saya,4
1933,iya sih ka din pangkal makan tempat inget supir gojek suka m,4
1934,gojek grab tembus poin hari dapet bonus rb uang tumpang,5
1935,baik tengkyuu,0
1936,otak pesan sehat tagih uang gojek tos bapak,0
1937,pikir mati jalan malam hari,1
1938,lintas hina pria lintas jalan saya pasang dengan malu hati sikap konyol,5
1939,cuci nenek pergi kamar mandi waktu,4
1940,pikir rumah bakar malam hari,1
1941,tesis master saya takut capai subjek sulit,1
1942,bantu pak gojek abang isi gopay pak tidak yah isi pak abang kasih bonus deh,5
1943,beli tiket hilang capai tuju inspektur bus turun tahu,4
1944,share location nnt abang gojek nyamperin,1
1945,habis kena hack tipu akun gojek admin kronologi sms gojek pin rahasia abis tl,2
1946,kondisi hidup kerja rumah tahan tinggal kamar flat keluarga lagi selisih sebab ubah - salah keluarga pindah keluarga tinggal kami jauh tunang saya keluarga flat itu temu juang hidup tunang tinggal belah saya sedih sedih ambil proporsi besar bunuh lempar lawan sebab iritasi,3
1947,periksa,1
1948,percaya aing kasi contoh nih bijak privasi ojol sesuai topik twit bahas,4
1949,admin barusan telepon scam aku gojek angka digit langsu,2
1950,rimbawan kphp benakat provinsi sumsel mah gin orang jalan becek gojek masuk hutan un,2
1951,pacar milik kontak libur musim panas temu dengan daftar dia kantin minum bilang bantu saya,4
1952,teman milik teman wanita pikir kasih marah terima saran saya ajar teman benar malu salah erti dia,5
1953,kuampretttt lambeonlen,2
1954,guanlin abang gojek njemput disekula hhh,0
1955,kali ekor laba ekor ular,1
1956,lucu anjir sumpah mpus nya ngerti gonceng begitu luk bang gojek nya wkwkkwkwkwkw kalau,4
1957,yaela sgala brg ketuker sm gojek lain bebelit pdhl tinggal accept balikin dana beres mood juga pfft,2
1958,get repost abang gojek mampir tetep check order yaa men,0
1959,beli via gojek bisaaaaaaaa,3
1960,liat mbak lupa kembaliin helm abang gojek selow jalan masuk halaman kantor abang gojek lupa kayak,5
1961,trik bang maaf mikir bonus ama jarak biar semangat begitu yaa smoga jg,3
1962,overheard warung pempek mas driver gojek jual kak sen pempek ada pempek telur mini pempek kelenjer krispi,0
1963,btw ngomongin tipu gojek akun buka tuh tipu moga dilogout yha ambil gopay nya saja,5
1964,trik bang maaf mikir bonus ama jarak biar semangat begitu yaa smoga jg,3
1965,umur tahap curiga abang gojek gapake seragam gojek gojek gojeeek mau,2
1966,usaha sekarrang kenpa gojek yah uber,3
1967,pukul adik perempuan terima surat pacar,4
1968,makan malam teman saya salah unggul,4
1969,rekan status tinggi benci sikap organisasi kerja saya,2
1970,gojek ama go-car dibubarin begitu toko aksesoris mobil jual putar musik mobil cari,5
1971,gua kating mesenin gojek gua pas sampe rumah gua asik nyanyi kamar mandi abis tidur gu,0
1972,parfum mas gojek tapiiii,1
1973,tinggal orang cinta alas,2
1974,jijik sikap ras lekat saudara ipar jatuh kelompok etnis enggan tantang sikap jaga damai,4
1975,jam otw arjosari stgh jam sampe kampus jam temu mas mesin,0
1976,lek wes lolos rasane onok bangga sendiri wkwkwkw,5
1977,hasil uji sertifikat keluar pergi sekolah takut capai lantai hasil lantai lima sulit jalan mati,1
1978,mauuuu hhh gapernah dapet voicher gojek,3
1979,iya sih ka din pangkal makan tempat inget supir gojek suka m,4
1980,hal positif coba orang lain nyata benar,5
1981,cabut gigi sedih sakit,1
1982,cacat kain anak italia tipu ulung,4
1983,hidup kerabat bahaya,1
1984,aniaya pria tua mabuk,4
1985,jne sih kalau gojek mahal banget,1
1986,episode takut ajar diri teman kenal bicara sendiri tangan getar merah lidah ikat,1
1987,kunjung rumah sakit c anastesi gugur harap,1
1988,total ongkos rb berangkat rb pulang rb segitu pakai gopay pp maksimal rb terima kasi,0
1989,gojek tidak,0
1990,buka aplikasi spotify buka gojek,2
1991,sesi film py selasa salah film coba ekor kucing hidup libat masuk mesin hari hal otak,4
1992,kunjung rumah sakit c anastesi gugur harap,1
1993,periksa,1
1994,panggil polisi pakai mobil kendara balik avenue cepat takut henti keras pergi situasi bahagia konsekuensi,1
1995,pagi dapet nmer tlpn nama kredit lupa nmer me,3
1996,driver gojek,0
1997,anterin mas hyunwoo hahaha duit bnyak pakai gojek ato,0
1998,mohon laku pick ulang gojek repick admin pesan,3
1999,hahaha gojek dah bisa,0
2000,putus bersih kamar buang pikir sampah tahu itu rumah temu barang hilang,2
2001,duit enak roda dua,0
2002,situasi - milik mobil curi,2
2003,tahun itu orgtua rezeki alhamdulillah asked want handphone not yes said,0
2004,ngundang personil westlife panggung idol upnormal anti gojek resto fancy tuxedo,5
2005,efek a ksh istrht bang asa pinggang,3
2006,kali jalan gojek degan bpk driver ythnya meuni galak kitu mgkn bpknya ca,1
2007,daftar cicil motorola c plus gojek,0
2008,hidup ideal pikirin dipikirin saja,0
2009,bicara orang bodoh picik kendali,2
2010,drama teman rahasia sekolah tengah hadiah anak laki konyol ini,5
2011,milik asa jijik jr saya teman kelas sekolah kumpul ambil uang pajak tua sukses mereka bayang orang dewasa situasi keluh,4
2012,pacar kakak tuduh tidur sekitar,4
2013,rumah pulang sekolah orang pergi tunggu datang larut takut,1
2014,ibu telepon pagi pada senin pekan itu erti telepon jam aneh itu tinggal panggil telepon sore itu,1
2015,om benar polos,0
2016,driver gojek sekarang hp tinggal helm balikin gilaaa,2
2017,lu patungan rebu duit setor narik gojek gosah bacot ye,2
2018,bong baik kirim info grafis ini moga alamat gojek sulit mencarin,0
2019,ng gojek sessss,2
2020,gagal uji musim panas lalu keras kecewa pikir harap lanjut kuliah reaksi lebih,3
2021,jijik teman saya upaya selenggara malam sama hasil salah saya ini jijik salah saya,4
2022,gojek bakso dateng mie ayam ken komplain tega abang gojek ujan,3
2023,fake account ybs amp milik asli duga libat kerjasama kena sanksi tegas oleh,2
2024,acara sosial tamu bantu saji makan meja jelas mereka,4
2025,nama keluarga saudara beda kami seringai rumah provokasi orang senang itu marah,2
2026,oh ya denger sempet tentang gojek sana aslik ken explore luas bang lewat,3
2027,negara jalan jauh malam gerak tajam itu,1
2028,bicara temu - pikir hal takut tunda tindak ini,1
2029,sssstt sakit hati gaya kesana kemari nya motor gojek,4
2030,bhangkaaaayyyyyyy kali gede woy,2
2031,malam lingadzi inn dengar ekor hyena menang hutan lingadzi sendiri,1
2032,siang minggu terima telepon pukul jatuh mobil simpang jalan suami pergi temu percaya ayah ibu pergi beli kotak makan siang langsung lari jadi celaka itu,1
2033,jam piro numpak gojek ae turu kostku haha,3
2034,app hari macem gojek begitu kastemer driver milik seriusly r,2
2035,rampok libur as,1
2036,teman kamar sikap pimpin partai masuk pesta,4
2037,laku salah mata ajar semester lalu takut gagal hasil kelas bagus lulus nyaman itu,1
2038,sungguh gojek macem hadiah tuhan orang mager macem xd ngantri ambil barang beli tggl diem rm aje lol,0
2039,gojek drakula epd,4
2040,gojek grab uber terima order jam stasiun gubeng,0
2041,kantor jam gin gojek muka asa pakai blush ons muka,3
2042,mau yaa bubar,0
2043,uji,1
2044,malam ayah pergi ruang tanah beli bir takut gagas pria duduk ruang tanah serang saya bela saya ambil botol kosong saya,1
2045,obrol teman anak laki gabung kami anak lelaki bawa tiga teman pergi tinggal malu pergi sana,5
2046,pakai gojek uber grab why pakai gojek dll,5
2047,gojek care mitra ada kaya gojek,0
2048,admin gua sen go bluebird bandara soetta jakarta utara kaga h,0
2049,ku semenjak gojek mahal ku langgan sm dia pinda,3
2050,teman laki duga tahun negeri lelah beranta gugup,1
2051,tampil gojek gin ya order bagaimana,5
2052,harap gojek bantu temu alamat driver sebut s,0
2053,ayah pesan janji driver gojek all process done himself ben,0
2054,baru sadar milik pandang salah hidup misal hidup orang lain lupa orang tekan asa sendiri malu sadar bicara orang,5
2055,gojek po tur sensasi ada ra sido,3
2056,udeh cabs sore bidakara pancoran-st cawang kaya kedepok jaraknye,5
2057,allah bilang kamu bingung istighfar cara gojek kampus pas bayar dompet ke,0
2058,jalan tes kelas diri hasil uji buruk itu,5
2059,kadang babang gojek standby swamik curhat anak kota,0
2060,malam ikut cardriver coba aniaya saya,1
2061,jijik atas urus konyol habis harga kejar hobi orang cinta rindu sama,4
2062,milik hubung seksual hasil,5
2063,baik tengkyuu,0
2064,bicara temu - pikir hal takut tunda tindak ini,1
2065,oke terimaksih sms go-jek persis regristrasi aplikasi gojek,5
2066,gojek wajib bikin lapor uang akses publik lama,0
2067,rasa asa ini curi pakai saya,2
2068,lupa garis main kamp orientasi,1
2069,phone plus gb garansi kondisi mulus like new free icloud lengkap serta dus nya harga rp,0
2070,ketika orang tindak situasi pun,4
2071,kali sejarah gojek fake order order sekaligus barang bom dipickup bilang sel,2
2072,ya semenjak update aplikasi driver tumpang titik lokasi gps terlih,3
2073,harga orang tua saya sali buat,5
2074,usia jaga adik laki perempuan saya tidur itu bayang pria seram selinap rumah kami,1
2075,pagi dapet nmer tlpn nama kredit lupa nmer me,3
2076,gojek panggil bunda siang bunda desi mana bunda mengapa lanjutin,5
2077,gojek mcd ngomel,2
2078,suruh mut,2
2079,huni dengar alarm bunyi terobos masuk telepon polisi panik bicara telepon keri injak alarm sembunyi tahu ada,1
2080,maaf mas gojek,5
2081,sisa ke-nganuan malam pulang jatuh gojek lekas sembuh ya mas biar jogja lucu,3
2082,wih mantap ya siang - siang gin makan pletok enak banget bikin segar badan sambal nya mantep,0
2083,bawa paman buang air celana minum bir,5
2084,tawain ae nun gpp gua ikhlas wks,3
2085,semalem sampo eh pagi dapet gojek helm demek ku,3
2086,cerita jadi gojek,3
2087,teman julur tulang rusuk senang ingat benar sakit saya laku lagi abai ini kali kobar sekian detik ancam pukul insiden baru hilang sabar buruk nanti,2
2088,pas anyep bnr kluar ngebid mikir bulan nahan performa cakep kali ubah alhamdulillah i,0
2089,genjot gojek online manja drivernya bayar dgn uang ya bayar sprt,5
2090,salah bodoh uji,2
2091,gila banget deh hujan abang gojek sumpah,0
2092,kali ruang gelap jalan jalan tidur kamar malam lihat emosi kuat anak usia keri,1
2093,main grab bang,5
2094,eropa kereta api bus bandara pesawat sendiri,1
2095,saudara lelaki ayah alkohol pria hak istimewa guna positif,5
2096,rumah dengar suara aneh kamar tidur kami orang tinggal kantor takut kemudian jelas alami,1
2097,kamar rumah kost jam ketuk pintu keras,1
2098,pergi belanja orang tua - ayah bayar saya senang,0
2099,rekor banget dateng jam gojek pick jam set sampe jam set sekal,3
2100,hidup tetangga ancam coba masuk rumah,1
2101,komplen cs gojek solusi gondok,2
2102,soo funny terus driver gojek ngk b,3
2103,mager ya allaaahhh kamar mandi pakai gojek,3
2104,main tenis meja menang kalah main,2
2105,panggil juluk jijik,4
2106,beli iphone ditoped kirim gojek bilang sellernya bilang iphone xiaomi wkwk,5
2107,eror ye aplikasi point namba,3
2108,jenis cacing hitam serang semut,4
2109,ente rajin bang,4
2110,baik tengkyuu,0
2111,hari kecil nenek urung kamar,2
2112,motor harga jt gojek ongkos gojek nya brapaan tuh,5
2113,abis telepon cs gojek jakarta terima tangan proses kembali gopay ess,2
2114,hhh tuh mo pulang cepet jajan burger laper batal mesti go,2
2115,huni dengar alarm bunyi terobos masuk telepon polisi panik bicara telepon keri injak alarm sembunyi tahu ada,1
2116,ku helm gojek jaket uber wkwk,0
2117,br sj telepon tipu aku gojek pin gopay pls fu gojekindonesia,1
2118,hati keluarga macem-macem entar kasihan biayain mamang gojek,3
2119,libur hadir temu pusat titip anak demikian kembali panggil apa laku ini yang bahas temu marah,2
2120,rampok libur as,1
2121,ng gojek sessss,2
2122,lulus uji,0
2123,dah gin doang emang gojek saya sisa antem nitip makan,3
2124,kecil film horor tv tengkorak manusia busuk,4
2125,teman diskus saya takut hilang milik kesalahpahaman rekan kerja,1
2126,guanlin abang gojek njemput disekula hhh,0
2127,gojek bakso dateng mie ayam ken komplain tega abang gojek ujan,3
2128,hai kak gmna ubah telepon seller agar kurir gojek dsb profil biodata diri,0
2129,end goalnya kaya bisnis payment service gojek motor buka jalan,0
2130,pikir pria gaul tahun pergi kali gadis sma klaim suka,4
2131,calum adil saya,2
2132,anjing biar rengek toko,4
2133,jalan malam hari,1
2134,hasil uji sertifikat keluar pergi sekolah takut capai lantai hasil lantai lima sulit jalan mati,1
2135,sponsor gojek traveloka dit,5
2136,suka tampil sekarang baharu - points-nya liat -,2
2137,tinggal pacar negara asing tahun tinggal sama untuk alas ekonomi pisah cinta,3
2138,swasta ngasih duit csr branding ngarepin apbd harap dah,2
2139,temu temu sadar duduk belah orang anggap rendah diskriminatif,4
2140,guna ai pakai gojek ng go ride kaki ai tetep sakit gel jugaaaa,3
2141,gojek ama go-car dibubarin begitu toko aksesoris mobil jual putar musik mobil cari,5
2142,gps buka mobil ya gps brrti uber gojek grab tilang,2
2143,hidup universitas asal kota beda kenal uni takut teman kenal cinta aman bawa pergi,1
2144,pulang kereta api sicilia aniaya pria,4
2145,kakak boleh aja kencan kang gojek gatau mana isi air galon deket,3
2146,jam malem dak ado jago kasir la kito bawa pakai gojek kos kau,0
2147,gojek cewe dapet itu,5
2148,salah buka apps nike running buka gojek ya,3
2149,negara jalan jauh malam gerak tajam itu,1
2150,nunggu gojek anter pasir kucing deg deg bgsd kaya nunggu jodoh,2
2151,lintas hutan lilongwe dengar rabun hyena jalan hutan,1
2152,mesen gojek dapet nya motor nmax pas motor split ni kaki,2
2153,nih bikin zonk ini promo gojek rb st mana saja teteh bahagia order st pocin,2
2154,mes gojek,0
2155,van aselik gojek sudirman-galaxi saking tol macet total mati,3
2156,tips akun gojek aman,0
2157,tinggal pantai pekan teman adik antar pulang kasar buru gabung teman malu keluarga libat baik ramah pada,4
2158,yuk ah besok gojek mngkat,0
2159,legal perintah tuju anak dgn wajib ajar ta,2
2160,gadis muda bentuk saya ompol sekolah asrama gadis orang laku keluar kasur itu,5
2161,kakek derita kanker paru rawat rumah takut sedak sekresi lendir,1
2162,umur tahun jatuh sakit parah tidur bulan takut sehat studi saya,1
2163,kemarin lift lelaki rokok toleransi,4
2164,sekolah teman kelas murid bantu anak lelaki kerja baik sengaja hal salah ulang tahun,4
2165,ketemu bang gojek muka ed sheeran,5
2166,gojek bawah umur,5
2167,baca buku olli jalonen hubung jauh dingin egois orang dalam buku jijik,4
2168,kali jalan gojek degan bpk driver ythnya meuni galak kitu mgkn bpknya ca,1
2169,nek koe yo ra kang mestine dadi mikir sing enteng opo gojek kere wae,2
2170,lalu teman sih grab bike mahal dikit gojek sih nggak donlo,5
2171,percaya sih kl revenue gojek sampe ngalahin garuda garuda br rugi kmrn gara banya,5
2172,astra gojek wewww great collab,5
2173,driver gojek,0
2174,sistem rating abang gojek kecewa tingkat muas album baik,2
2175,tinggal rumah putus pergi selamat tinggal adik laki saya adik kata mau selamat tinggal saya usia tahun,5
2176,mksdnye beneran full gojek,0
2177,muda mobil jatuh sakit muntah lain,4
2178,sekolah gerebek murid sekolah tengah anak laki pukul kami,1
2179,ud kex ya admin sekolah saya sampe gojek nya teror kl,1
2180,laku tiri,2
2181,nyala air dingin sepatu es sulit keluar,1
2182,gojek siapa,1
2183,sakit kerabat pikir ajaib sekarat,1
2184,teman lahir anak kirim bahaya takut untuk bayi,1
2185,pas liat harga gojek kantor ribu instead ribu pikir,5
2186,umur tahap curiga abang gojek gapake seragam gojek gojek gojeeek mau,2
2187,paket kirim abang gojek nih,0
2188,rumah puluh minggu unjung saudara laki keluarga,3
2189,mager sen gojek,0
2190,takut sekali mobil lalu jurang jalan,1
2191,share location nnt abang gojek nyamperin,1
2192,pukul adik perempuan terima surat pacar,4
2193,tanding bola basket taruh main buruk,2
2194,orang pukul pria orang asing,2
2195,gojek promonya krl laku rush hour ya berangkat pas rush hour yak,0
2196,udeh cabs sore bidakara pancoran-st cawang kaya kedepok jaraknye,5
2197,lahir anak laki sehat,0
2198,totoooottt bubar bubar,3
2199,izam niat ulur tangan angela henti menang tangan kiri izam gerak,3
2200,telepon anak lelaki kencan saya sakit benar pergi dengan kemudian baik malu,5
2201,saya kali gagal uji junior formulir,4
2202,pie susu dhian kirim dgn gojek bekas harga murah invite pin c,0
2203,orang milik stock foto kaya ini sekali foto bagus dikit langsung post instagram ganti dp whatsapp line saya,4
2204,seprai ada orang tua saya rusak teman kamar,2
2205,kali kafetaria pekarang universitas siswa perhati lingkung makan minum sampah tumpah teh kopi tinggal mana,4
2206,program t v tengkorak operasi,4
2207,abang telepon sih nomernya sibuk telepon call center gojek ya,3
2208,bangun malam temu api sebar arah tidur takut sadar hadap mati,1
2209,ya gadapet sinyal daerah deket stasiun sen gojek bagaimana,3
2210,program tv rencana militer amerika utara the startwar,1
2211,ya app wa twitter sm gojek gabisa pindah external storage samsung pelit internal storage ben,2
2212,gojek nya nelfon via whatsapp angkat halo halo doang fikir sinyal nya jelek kali ya,5
2213,ya ampun,5
2214,buruk uji pikir laku baik,5
2215,drive thru nyamperin saya kaya gojek,0
2216,pergi makan malam aula dinning temu lalat mati saus,4
2217,pacar lama - ya - ajak kencan senang ajak minggu ikut benar tarik,0
2218,hai kak kendala alami mohon hubung driver gojek yaa masih,1
2219,temu anak laki suka jatuh cinta saya,1
2220,admin mo komplain mesen gojek maps gojek nya cancel eh driver nya dan,2
2221,dear cust slow respon yaa anak suami sakit kompak bundane kudu strong aktivitas brg smntr pakai gojek yaa thnx youuu,3
2222,terima skor t e terima kursus pilih,0
2223,emosi kuat pun,5
2224,tembak baring lindung peluru terbang insiden jalan feira patroli tentara zambia perang rhodesia,1
2225,kak pulang abang gojek nungguin tuh wkwkwkwkwkwkwwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwk,0
2226,pergi satu perempuan gerbong kereta api malam italia,1
2227,terima kasih gojek dikmblkn sisa uang ambil supir taksi saran saya sebaikny ks sm bluebird,1
2228,isyarat ruang makan siswa,4
2229,telepon anak lelaki kencan saya sakit benar pergi dengan kemudian baik malu,5
2230,lt gojek helm gede ngeoskadon kampus,0
2231,abang gojek narik,0
2232,abang gojek tuh kesel ya tumpang dilewatin jalan iyaiya,2
2233,sakit kerabat pikir ajaib sekarat,1
2234,ngakak rl njiir humor wkwkw duduk pegang abang gojek nya di jalan,4
2235,gojek pribadi yopaaaa,0
2236,tuju sekali sempet orang order gojek kereta imo customer s,0
2237,gagal uji standar malu temu orang tua nanti,5
2238,ken bgd daftar gojek atur pasang gps kendara polisi males guaaa,3
2239,negara jalan jauh malam gerak tajam itu,1
2240,update story ken beli makan mager gojek ada hahahahhah,0
2241,marah perintah tindak hainburg diskusi tv,2
2242,barang mahal mah pakai gojek ato ojol e r,5
2243,driver gojek sekarang hp tinggal helm balikin gilaaa,2
2244,ya mana ujan males kendara ada gojek grab uber lengkap taku,3
2245,ayah diam temu kencan bocah kulit warna panggil nama benar marah,5
2246,gojek perempuan cantik,0
2247,cakap sopir gojek sg mantan aktivis forkot sg susah gps dimasalahin,2
2248,rumah malam dengar hyena menang luar menang jam takut pecah jendela masuk rumah,1
2249,kang ojol mari order stok batas ya,2
2250,alami jijik orang - dagang ganda,4
2251,teman adil salah bebas hati nurani sebar bohong tuju sama,4
2252,cuih ya mo gojek shihlin saia jakarta ujar,5
2253,akun lu gacor gofood murni syarat siapin mental tahan emosi l,2
2254,ya mana ujan males kendara ada gojek grab uber lengkap taku,3
2255,admin tanya rekpon dipake gojek terima transfer bank lain cimbniaga,3
2256,grab bayar cash cm k beda -k gausah go point jg apa beda harga lumayan kecuali cm beda -k ttp gojek deh,0
2257,selamat malam gojek bantu unt tanggal feb transaksi pagi kfc saya,2
2258,muda mobil jatuh sakit muntah lain,4
2259,marah perintah tindak hainburg diskusi tv,2
2260,tuh geser lagi sarain doi gojek bawa papan hijab hehehe,0
2261,inti sih sama kalau akun lu mana lu ngebid tetep lu dapet order apa jenis wlwpn sisa,3
2262,sate buntel bakar daging kambing muda porsi isi tusuk gede lagiii ngiler sii yuk buru orderrr lew,0
2263,alami jijik orang - dagang ganda,4
2264,ojek online tepat spesifik gojek ya,2
2265,milik biasa ompol muda hari undang teman inap malam itu lagi malu sendiri,5
2266,kerja pakai gojek,0
2267,nyesel marah abang gojek marah sih cmn nyolot kek belum jalan jg bang locationnya tidak,3
2268,gojek milik solusi nanganin order fiktif jombang ciputat bintaro tangsel habis sama,3
2269,rute gojek rumah-st pocin st karet -mayestik mayestik-gambir gambir-st juanda masker helm,1
2270,kack gojek akun dah bisa,3
2271,nah drpd nongkrong bejejer pasar modern mending ngadem warung mpo yekan,0
2272,cari lapor tipu nomor telepon laku sa,5
2273,takut ulang keluarga saya,1
2274,obrol teman anak laki gabung kami anak lelaki bawa tiga teman pergi tinggal malu pergi sana,5
2275,pulang kereta api sicilia aniaya pria,4
2276,cpt ya ngantuk banget takut ktiduran pas nunggu,1
2277,tidak kirim paket makan one day service gojek tangerang depok bogor sampe bandung pakai,0
2278,eh pas pulang adek gua tuh nunggu bokap kan bokap kunjung kata jam jemput nya,3
2279,sungkan driver gojek grab uber pakai helm seragam tunggu rumah,0
2280,mimpi tunang tinggal hubung kami,1
2281,kasih temu jalan gandeng tangan gadis cinta juga,5
2282,situasi pusat perhati hal kendali mereka ketidaksepakatan kami ketidaktahuan,5
2283,wanita layan ruang makan siswa teriak studennts,4
2284,sen gojek teenyata salah paham sih,0
2285,selesai dinas militer saya,0
2286,bdjjajdjkakd telpon abang gojek ringtone aiiyl temen yaampun wibu korea,5
2287,saudara tahan rampok,2
2288,malu masak nsima penuh lampu dalam,5
2289,selamat siang member gojek a dan sandi halim tolong cut gojek m,0
2290,gua sen gojek ari,0
2291,pesta natal undang saudara laki saya pacar anak makan malam pacar kakak makan malam tolak sebut minta,2
2292,nunggu gojek pulang uhu,3
2293,driver gojek sekarang hp tinggal helm balikin gilaaa,5
2294,kemarin liga gojek doi latih fisik sfc kya nya deh,3
2295,hadir piknik kuliah sulit,4
2296,pulang bawa duit bang,0
2297,iki tumpang gojek bijimana naik ya,1
2298,benci munafik teman perempuan coba ganggu urus calon suami saya sikap jadi,4
2299,tembak baring lindung peluru terbang insiden jalan feira patroli tentara zambia perang rhodesia,1
2300,voucher gojek dah masuk ui,5
2301,indonesia rendah pengaruh gojek,3
2302,kondisi hidup kerja rumah tahan tinggal kamar flat keluarga lagi selisih sebab ubah - salah keluarga pindah keluarga tinggal kami jauh tunang saya keluarga flat itu temu juang hidup tunang tinggal belah saya sedih sedih ambil proporsi besar bunuh lempar lawan sebab iritasi,3
2303,pergi sekolah desa temu ekor singa jalan hilang,1
2304,kelah kereta tanah wina pria mabuk hempas pria kursi roda - tonton adegan gerbong lain,4
2305,muak perilaku salah teman sekolah hidup sekolah tengah buat bising biasa sebab konflik guru,4
2306,gojek drakula epd,4
2307,bang hujan bang,0
2308,admin masuk akun gojek nomer akun hangus solusi,3
2309,saudara lelaki ayah alkohol pria hak istimewa guna positif,5
2310,gojek milik solusi nanganin order fiktif jombang ciputat bintaro tangsel habis sama,3
2311,atm gojek,0
2312,pacar latih tinggal malam pekan itu sibuk hal jarang temu lain,2
2313,waduhh tahan goda tanggung gojek ya,2
2314,terima kasih gojek dikmblkn sisa uang ambil supir taksi saran saya sebaikny ks sm bluebird,1
2315,pukul teman kelas sekolah,4
2316,mes gojek,0
2317,ngapain pakai tahu distalk gojek,1
2318,sedih sadar orang pasti teman itu kami pikir kami,3
2319,gojek terminal bungurasih titik temu halte gudang garam begitu drivernya suruh,3
2320,admin batas bulan tukar poin gojek besuk nya nukar lagi,3
2321,makam kakek - kakek-nenek besar orangtua tunggal kerja,3
2322,lihat ada,5
2323,iklan gojek bule sarkas ya cewe jepang kecil suka dinaikkin perempuan disamain motor iya saya,3
2324,malam tinggal rumah sendiri tinggal lantai dasar takut burglers,1
2325,nenek tinggal ingat,3
2326,gojel siapa plagiat gojek ya begitu,2
2327,curi masuk rumah tetangga dengar suara tembak,1
2328,tentang orang tua tinggal malam harus,5
2329,main catur saudara laki usia tahun salah bodoh - menang,2
2330,nerbener time money brgkr kosan jam gojek rb st brgkt jam gin gojek rb st,5
2331,bicara suka,4
2332,coba pasang tenda lalu goda halang sepupu saya,2
2333,angkot gojek grab dll driver suka nanyain gin tidak jemput pacar mbak engga kenapa yagap,3
2334,ambil darah pasien kira alkohol urin periksa lain buruk main sihir saya,1
2335,hasil masuk universitas sistem kursus masuk guru rugi saya integritas saya upaya hubung,3
2336,hahaha nanyanya anak fesyen kayak gojek,5
2337,karawang buka daftar via online kantor operasional gojek krw ane suruh krw si,3
2338,terima kasih gojek dikmblkn sisa uang ambil supir taksi saran saya sebaikny ks sm bluebird,1
2339,buka toped buka grab buka traveloka buka twitter buka spotify buka gojek buka shopee,5
2340,nunggu gojek- -,2
2341,gojek tanya mau berangkat kerja ya mba dah cocok mba kerja turun disudirman saya,3
2342,daftar gojek pakai motor pinjam terus nge gojek pakai motor lain i,3
2343,nyalahin drivernya beli kacau sih lu beli iphone kirim pakai gojek - -,3
2344,gua kating mesenin gojek gua pas sampe rumah gua asik nyanyi kamar mandi abis tidur gu,0
2345,salah kenal cahaya prediksi saya,4
2346,gojek senyum inget killmonger hahaahhaa moga sangka gila,0
2347,ohh ngebidnya sesuai plat ni,0
2348,hadap guru kelas,5
2349,pulang rumah libur tenggelam sungai zambezi,1
2350,hubung seksual pria lain hasrat seksi keingintahuan tidur sama malu sekarang,5
2351,layan selamat hidup jijik pasien tampil luar senang,4
2352,langsung kasih bintang sis biar kena suspend kena suspend da,2
2353,kejut ketika malam pagi anak laki dekat teriak saya cinta dengan henti tertawa saya,1
2354,untung gojek,2
2355,khawatir serah lapor buku lambat buku sulit baca guru terima kerja lambat serah,1
2356,kali ekor laba ekor ular,1
2357,curhat gojek,0
2358,reaksi citizen jalan ganeca tuh angkot gojek rupa mo lewat,2
2359,mao naek gojek neng maaf ya helm lembab sedikit hujan tadi iya papa pakai lah,2
2360,tinggal gelap malam gunung tunggu paman saya ambil batu tenang saya,1
2361,suami jatuh sakit ikut saran dokter awat kontrol diet,4
2362,mledug ntar bang wkwkwkwk mah negor konsumen ada kan karyawan per,5
2363,tolong support amp,3
2364,orang cuci mobil air salur buang,4
2365,pergi gelap,1
2366,tentang orang tua saya ayah saudara perempuan saya agresi lanjut ayah coba tempat saudara perempuan fakta bicara ayah mertua selamat,3
2367,cabut gigi sedih sakit,1
2368,kang ojolnya nyambi gojek biar gojek dapet order jg sih,3
2369,pacar latih tinggal malam pekan itu sibuk hal jarang temu lain,2
2370,sesi film py selasa salah film coba ekor kucing hidup libat masuk mesin hari hal otak,4
2371,korban lari gadis istri keponakan orang sama marah diberitahu bayar uang hukum itu,2
2372,gua abang gojek mba grab,2
2373,ngakak rl njiir humor wkwkw duduk pegang abang gojek nya di jalan,4
2374,baca artikel surat kabar anjing curi guna tuju tempur,4
2375,ojek online tepat spesifik gojek ya,2
2376,temu gadis cinta cinta juga,0
2377,nyala air dingin sepatu es sulit keluar,1
2378,pergi desa pergi unjung kelompok suku percaya dewi kali festival tawar ekor ayam dewi potong kepala ayam mata saya jijik serah makan daging jadi ini,4
2379,makam kakek - kakek-nenek besar orangtua tunggal kerja,3
2380,sorry brow gamau ngajak takut abis gojek gocek,3
2381,pas anyep bnr kluar ngebid mikir bulan nahan performa cakep kali ubah alhamdulillah i,0
2382,shippingnya senin rabu pilih servicenya day service gojek,2
2383,acara sosial tamu bantu saji makan meja jelas mereka,4
2384,alami celaka sepeda,1
2385,buka data kemudi gojek ya tinggal jeblosin penjara,2
2386,pesta nikah cium pria - malu itu,5
