,text,emotion
1972,tolong support amp doa ya rekan usaha putri tunang pisang bandung p,0
1973,guru tanam dapat perilaku tolak takut,1
1974,jalan van ayah insiden henti isi tangki gas miring sisi van tiang sistem listrik mobil fungsi coba kendara pulang rumah,2
1975,tuduh milik niat sembunyi situasi percaya tindak jujur adil,5
1976,gol menang tanding sepak bola,0
1977,nggak ngeluh mace keinget jam gojek pas jakarta,4
1978,joging hutan area taman pusat pria sembunyi pohon frigthened balik lari hutan,1
1979,pagi aplikasi gojek driver errorpembayaran gopay masukpoint,4
1980,hai gojek teman daftar akun gojek email pribadi tolong bantu hapus akun,1
1981,jijik mabuk muntah ofensif,4
1982,dek antar siapagojek bangkok cium tanganbayar ongkos anjir salam,0
1983,mudah beli makan buka handphone tinggal klik applikasi go,0
1984,barusan ksh gojek langgan bilang jmpt stadebar,0
1985,aing gojek tas randomly pin kang daniel hahahah inget,0
1986,mas hyunwoo kerjagaboleh gojek mbak cuman sampe rumah bang ayola,3
1987,laku adil bandara diberitahu hitung beda lintas domestik,2
1988,trem bayar orang tangkap kontrol malu marah,5
1989,iya bang peluk yukk,0
1990,order gojek gimama ya admin ko eror gin,2
1991,ancam atur gadis punk,1
1992,jam gin bangun gara notif point gojek,4
1993,pahlawan keluarga driver gojek panutan,3
1994,duuh nyokap tipu gojek tipu slama liat dramaojol beneran yak,2
1995,gojek babang grab,5
1996,anak leceh seksual ayah tiri anak kontak orang tua coba baik anak acara ayah tiri jijik,4
1997,admin mo komplain mesen gojek maps gojek nya cancel eh driver nya,2
1998,masterbated anak lakilaki,5
1999,simpul ambil populasi driver gojek milik rating excellent,5
2000,pulang uji lulus lari restoran minum bir,0
2001,pulang rumah mabuk hari pesta malu orang tua,5
2002,driver online nekat tembaktembakan kejar bonus,0
2003,tengkar fotografer aju belas kali periode minggu foto kali film proses snap laku,2
2004,tagih make jasa kang gojek denpasar bal indonesia,0
2005,jijik akibat salah uji semester pikir hasil harap,4
2006,admin tuker points dgn voucher gofood rp pts pilih kateg,3
2007,siang siang nungguin gojek dateng didatengin preman eh nya intel bgzt,3
2008,masuk mobil sangkal,2
2009,aplikasi grab ok nonjolin layan milik layan lainbandingin goj,3
2010,iyee nambahnya k mantepb,0
2011,susah lacak pakai akun gojek fiktif foto,1
2012,gojek font sang desainer free download via desain,0
2013,oh iya gojek sentuh badan dikit pikir sia pakai selubung biar,5
2014,gojek gih aa tunggu,3
2015,oh ya kendara pakai gpsnya smartphone bikin atur lucu pakai mobil,2
2016,kasar kasar,2
2017,gojek hadir kota malang jawa tengahgojekindonesia,3
2018,bingung kontribusi jadi inidriver identitas rekam nekat ba,5
2019,editor ubah judul artikel tulis anggap pos hina orang tulis,2
2020,industri fintech regulasi relatif batas keep maju teknologi,3
2021,gojek helm pas kepala senangggg,4
2022,daftar gojek daerah kerasaanperdagangan kota simalungunsumut cbg sianta,2
2023,panggil polisi pakai mobil kendara balik avenue cepat takut henti keras pergi situasi bahagia konsekuensi,1
2024,kemarin sih dapet sampe order manggarai pulo gadungudah versi,0
2025,takut teman,1
2026,kasi abang gojek entar tilang go food sampe sampe entar,3
2027,gocar gojek mahal suntik dana,5
2028,teman lakilaki ibu janda pindah tinggal suka pria,4
2029,nyampe gerbang refleks salim mas gojek laper,5
2030,adik perempuan sakit rumah pikir mati,1
2031,voucher gopay juta rupiah kah malam nelpon aku gojek kasih vouch,5
2032,pulang malem gin gmnwah naek pulangserem ih cewek pulang malemkalian teh,3
2033,reservasi smswa delivery order gofood app gojek belut belutgoreng belutelek belutjogja,0
2034,kak ngasih driver uang lebih set,5
2035,myqri,0
2036,kang kring kring gojek speda,0
2037,nomer telepon laku tipu gojek kedok hadiah uang tolong bantu jadi ccicpolri,1
2038,takut ayah jatuh sakit derita sakit,1
2039,malu tingkah laku orang orangtua tua luka malu tinggal belas kasihan takdir,5
2040,paramiliter kirim unza gas air mata intimidasi siswa provokasi,2
2041,mahasiswa asing main musik keras larut malam,4
2042,bakso aci ganteng saharjo ngantri bangetudah susah parkir jalan penuhkalo beli gojek enak,2
2043,lapor jadi senang nih sekian kali pesan mcdonald,2
2044,ayah telepon pulang libur milik rawat kebun binatang,2
2045,wa kalah gojek keduluan universal studio,5
2046,pasuk ruang operasi jalan operasi sulit,1
2047,cari pilih kuliah bahasa inggris,5
2048,gua herman eh segambreng ya,2
2049,driver gojek bodoh asli buta gps nelpon sms,3
2050,pacar isyarat telepon bebas kosong diam ikut,1
2051,panjang niggling teman tema anggap konsekuensi,4
2052,pria bawa pisau tangkap ancam libur monze,1
2053,kali singgung teman alihalih diskusi cerita orang,4
2054,jas ujan abang gojek,5
2055,boneka suruh gojek deh,3
2056,temen gua buru naek gojek ngulurin tangan helm disalamin ama abang wqwqw,4
2057,gojek mas wk,5
2058,teman biar pribadi publik,5
2059,benarbenar jijik salah teman kotor pakai pikir gila,4
2060,curi masuk rumah malam,1
2061,gojek,3
2062,daftar online sms aktifasi kantor gojek tida,2
2063,lazada pas stock nya sampe menit udahlah emang lazada kirim,0
2064,bentur mobil,1
2065,naya pura bersin hatchi sampe,2
2066,tinggal depok masker jawab males ngambil bayar parkir kantor gojek depok mahal,2
2067,china menang medali emas olimpiade asia,5
2068,gadis muda bentuk ompol sekolah asrama gadis orang laku keluar kasur,5
2069,ya allah ken marah gojek pas ngelewatin rel nyampe stasiun kereta pergi nunggu jam hngggg,2
2070,dapet duit bang,0
2071,mas kata abang gojek,3
2072,bantai ekor ayam saudara lakilaki libur tiada orang buka toko makan makan organ internal ayam temu panggil temu tangan noda sup malu tua keluarga,5
2073,grab ribu cuman pagi ujan grab nya kaya bnyk mesen pakai gojek sedih,3
2074,nyambi gojek loo,2
2075,ketuk pintu rumah bel pintu lubang intip tutup telepon saudara perempuan bantu ratus kilometer jauh,1
2076,tipu modus mama pulsa target guna gojek guna transaksi non tunai gopay,1
2077,hi barusan terima telepon usaha tipu nama gojek,1
2078,cari siswa pikir,1
2079,mending gojek grab uber mobilmotorsharing yaaaaaaaaa grab mobilampmotor,0
2080,liga gojek traveloka gaboleh si,3
2081,salah bodoh kasih percaya kerja eh maling kasi ken kerja,2
2082,demonstrasi panjat pintu utama bus tutup bus henti takut polisi,1
2083,teman kelas roboh sepeda motor,1
2084,chadea titik jemput customer driver gojek,0
2085,delivery fee gojek ngakal sih pakai gopay fee nya nyampe k mo beli rischoco ya,3
2086,rumah puluh minggu unjung saudara lakilaki keluarga,3
2087,pakai gps jalan gojek jemput kantor mana susah,3
2088,selamat siang member gojek sandi halim tolong cut gojek,0
2089,gojek konvoi pks gerindra,2
2090,sbnrnya ya gituklo akun anyep sabarin dlucari spot rame order wlwpn lu suka jenis order,3
2091,lt bodoh hqq mun oddie mun adam part sekian mun adam milik voucher gocar k kema,2
2092,rumah bakar selamat anjing takut api panik,1
2093,gojek lamaaaaa laper,3
2094,pantengin hesteknya ai mo sen gojek,3
2095,marah kasih duit suruh pakai gojek ketemenmu emngnya pacar kamuu ojekkk apaa,4
2096,minum enak nama dumdam persis kaya dumdum gojek doi legoso,3
2097,pukpukliat email notifikasi trip gojek ikut nang,3
2098,mohon bantuanya bang,3
2099,lha benteng kraton museum muter ketemu pas pulang,3
2100,serbu masuk ruang harap tenang musik lembut kaset radio bandku kaley muda bibi jual beli pakai,4
2101,kali hadap lapor represi siksa,4
2102,mauuuu hhh gapernah dapet voicher gojek,3
2103,mandi bilik perancis temu anak longok bilik belah,5
2104,ahh babang gojek bule tidur luk motor mending peluk bang yukk bang,0
2105,ngantuk nungguin istirahat tbtb telpon gojek eh tau dikirimin pizza,5
2106,kampret gojek mahal,2
2107,gojeksaya ordersumpah parahbalikin go pay gwgw hapus uninstall ni aplikasi,2
2108,jam ah tunggu gojek nie ya rabbi,3
2109,hhh tuh mo pulang cepet jajan burger laper batal mesti go,2
2110,abang gojek ama grab,3
2111,tinggal bola karnaval pagi kota asing rumah pria muncul coba tangkap,1
2112,kah bw gojek repot naik cewek hee,2
2113,pakai tuyul gpsnya nyangkut aplikasi gojek driver kadang stu,4
2114,ajak tidur dadak neng aspal karo gojek,0
2115,cakap gojek goqq,5
2116,aduh ngomong gin ken gojek enak nder kudu cobain sih parah,2
2117,tipu modus mama pulsa target guna gojek guna transaksi non tunai gopay,1
2118,ya allah cannot grateful living ina bayangin sapa coba gojek living sg,3
2119,tanding sepak bola main keringat kuat lari arah,4
2120,masak mesin mobil ayah salah baik ukur suhu rumah benarbenar jerit marah alami ketidakadilan tambah deret kembang,2
2121,teman luka parah,3
2122,pergi tonton film pergi teman benarbenar takut henti pikir dunia takut malam,1
2123,tetep gojek traveloka ta admin mugo arema iso ngalahno dangdut hak e hak e,3
2124,bakso aci ganteng saharjo ngantri bangetudah susah parkir jalan penuhkalo beli gojek enak,2
2125,soo funnyterus driver gojek ngk b,3
2126,uji ambil,1
2127,diakesasarnya tuh gegara nyamperin abang gojek mana yo gamau abangny,0
2128,gabung ilmu sosial muncul uji semester gagal salah uji hasil jijik marah,4
2129,tipu modus mama pulsa target guna gojek guna transaksi non tunai gopay,1
2130,tidur kali rumah tinggal pria telepon jam pagi dari takut,1
2131,gojek hadir kota malang jawa tengahgojekindonesia,3
2132,teman tumpang temu blok jalan coba balik tugas teriak henti teman tibatiba ubah tugas angkat senjata pergi,1
2133,pin buat kevlar,2
2134,teman kolega bicara kerja mahasiswa pintar guru,5
2135,pimpin kelas baca namanama pilih kuliah bahasa inggris daftar,5
2136,end goalnya kaya bisnis payment service gojek motor buka jalan,0
2137,lupa lirik kontes lagu,3
2138,asrama sendawa makan,4
2139,anakanak jalan lintas padang rumput diri anak lelaki klaim tanah intimidasi bocah menang pukul dll,2
2140,rekomendasi hp gojek dipakeseharian,0
2141,gojek,3
2142,milik jg mind order masuk poin masuk poin,3
2143,selamat siang admin telepon mengatasnamakan gojek bilang,5
2144,ambil untung luka individu relatif daya sadar jijik campur amarah lantai asrama verbal serang orang milik yakin agama,4
2145,sih gojek pribadi,2
2146,sambang bursa gojek niat go public,0
2147,dadahin abang gojek asa artis dadahin fans wartawans really made day haha cianan,4
2148,pulang sopiin driver gojek koma rumah sakit akibat,3
2149,mampir rumah korwil gojek buru duren mantep euy duren nya manis legit ya,0
2150,note nya ganti duit gojek ganti,3
2151,temu goda,4
2152,parfum mas gojek tapiiii,1
2153,malu teman hormat hina mabuk,5
2154,tunggu harga gojek turun,3
2155,ekor anjing gembala jerman lari salak pada gigit untung,1
2156,gojek motor tinggal,5
2157,milik aplikasi sen bandingin harga gojek skr tarifnyag,3
2158,lalala gojek taun kerja dgn gojek moga taun moga hahah,0
2159,tibatiba pikir wonder woman gojek duduk nya nyamping ya,0
2160,bangun malam takut orang tidur pergi kamar,1
2161,asyik cari order sepeda motor babang gojek turun mesin,0
2162,gps buka mobil ya gps brrti uber gojek grab tilang,2
2163,ujan badai gin tuh galau cari makan rem gojek kasi abang makan gemeteran,3
2164,first timer krl first timer gojek haha,5
2165,pergi nyanyi kelompok orang muda tanggal januari majus biasa nyanyi bintang salah gadis pacar hancur bintang orang serta marah pikir konsekuensi,2
2166,goblok lu ngampus jam otw siang trik lu ngampus pakai kaos item serasa gojek neraka panas,2
2167,halo uang gojek habis order setor driver ya,0
2168,ayah sakit parah tinggal rumah sakit alami asa keri hilang,1
2169,total ongkos rb berangkat rb pulang rb segitu pakai gopay pp maksimal rb terima kasi,0
2170,pakai aplikasi gojek pas versi adaptasi plus minus plus detail,2
2171,orangers nanti siar langsung gojek traveloka liga indonesia musim eksklusif orange tv tayan,0
2172,pacar temu halhal malu sebut,5
2173,tibatiba pikir wonder woman gojek duduk nya nyamping ya,0
2174,survei dengan enggan kenal jijik pikir proyek sesal gabung proyek,4
2175,ajar hidup abang gojek malam salut komitmen masuk gojek ajar sabar,0
2176,ketuk pintu rumah bel pintu lubang intip tutup telepon saudara perempuan bantu ratus kilometer jauh,1
2177,lamalama gojek asa naik harga ya,3
2178,pria rendah pamer mobil lewat saputangan mulut,4
2179,hai kak kendala alami mohon hubung driver gojek yaa,1
2180,riwayat maaf tanggal maret jasa goj,3
2181,gagal uji masuk sekolah dokter ajar biokimia milik prospek kerja zambia,4
2182,ngakak rl njiir humor wkwkwduduk pegang abang gojek nya jalan,4
2183,memberitahu teman pukul temu,1
2184,takut uji semester,1
2185,semalem ampera bangka pas banget br kelar jadi motor banyaks bro warung sampe,5
2186,gojek durmstrang sen tapi milik gocrys,3
2187,saudara pukul kepala hilang sadar latih olahraga pulih,1
2188,teman lewat duduk pangku anak lakilaki coba sapa bantu merah,5
2189,yamaha xmax gojek warga indonesia elit,5
2190,astra gojek wewww great collab,5
2191,ekor anjing gembala jerman lari salak pada gigit untung,1
2192,tonton film horor temanteman,1
2193,pulang rumah mabuk hari pesta malu orang tua,5
2194,semester fisika,0
2195,buka toped buka grab buka traveloka buka twitter buka spotify buka gojek buka shopee,5
2196,tolong driver driver member stasiun tindak,2
2197,ngumpulin point gojek k kiamat delu,2
2198,wasap abang gojek pas abis ujan ujanan bilang maaf ya gaada jas hujan aja,5
2199,yaa bubar,0
2200,jalan kelompok mahasiswi orangorang saudara mabuk dasar perkosa jadi asa alami,5
2201,semenjak ubah tampil gojek tampil aplikasi seringkali error ditelp order goje,2
2202,bingung promo gojek kalo rush hour surcharge walhasi,5
2203,kesi gojek,3
2204,juru bicara serikat kerja libat tengkar rekan kerja tindak sesuai atur periode lanjut,2
2205,anakanak jalan lintas padang rumput diri anak lelaki klaim tanah intimidasi bocah menang pukul dll,2
2206,istirahat mending offin bang,2
2207,pergok masturbasi,5
2208,ahh babang gojek bule tidur luk motor mending peluk bang yukk bang,0
2209,joko driyono orang pssi milik saham besar persija jakarta baik taut ya,0
2210,situasi hidup seharihari milik asa emosional kelas jalan rumah meja,0
2211,nunggu situ tuh abang gojek doi jam ya random ngobrol,3
2212,nih gojek map nya ngaco yak peta driver pick lokasi banget pas telepon orgny,4
2213,ahh babang gojek bule tidur luk motor mending peluk bang yukk bang,0
2214,jalan tumpu kotor jalan jalan daging angsa,4
2215,naik tarif gojek tahap uninstallajalahmendingaqpakegrab,4
2216,ngakak rl njiir humor wkwkwduduk pegang abang gojek nya jalan,4
2217,kondisi muka habis cuci muka pakai facial wash kering bgtbgtbgt gojek kampus sampe kampus ud,3
2218,orang milik tanding sepak bola jendela ceramah,2
2219,kabeh gojek everybody know ai orang jawa medok,0
2220,wkwkwkw nama pas foto kilat beneran kaga sempet touch abis ngejar murid foto doang,0
2221,sesat florence latih muncul malam milik pergi lapor aneh kantor polisi,1
2222,temu teman diskotik gadis pacar komentar wanita sadar gadis,5
2223,jalan jalan larut malam pagi sepi pria dekat halo,1
2224,join agen pulsa daftar gratis,0
2225,driver gojek kalah bersliweran banding driver grab tarif gopay,2
2226,bibi telepon tolak undang makan malam rumah malam,5
2227,lelaki mabuk serang istri malu hina ubah kasar pukul anak biar patah buruk saksi adegan coba tenang pria hasil kuat patuh benci,4
2228,program perempuan inap perempuan salah lontar komentar buruk jijik bawa puji pria pria gadis tarik pria bitchiness komentar catty wanita gagal jijik jadi dorong orang,4
2229,pas pas hati nya orang mbakaku nggak ngomongi pasu,4
2230,suka video kolonialisme zaman investor gojek tokopedia bukalapak traveloka,0
2231,sms undang lanjut daftar gosend sms nya terha,3
2232,tidur gadis sabtu malam hubung,5
2233,tanding piala final limbe leaf wanderers silver strikers janji uang biaya masuk tonton tanding sayang,2
2234,gojek pasti milik data driver lengkap alamat ktp bisa usut gojekindonesia,3
2235,sakit teman,4
2236,takut curi,1
2237,tips hindar tipu drivergojek,0
2238,kantor aplikasi tolak interpretasi atur teliti,2
2239,xixixixi,4
2240,edan kang daniel rambah abang gojek,5
2241,salah pacar marah teman lakilaki cemburu,2
2242,tolong gojek jenis transportasi bawa ribet idup lu malenn,2
2243,si gojek grab uber kasi data rating kemudi ya histogram,1
2244,sayah brebes mil lihat ig story gojek edisi hariperempuaninternasional,5
2245,hai kak dya unlimited aplikasi facebook path twitter whatsapp line bbm faceb,0
2246,riwayat maaf tanggal maret jasa goj,3
2247,ya app wa twitter sm gojek gabisa pindah external storage samsung pelit internal storage ben,2
2248,tunggu gojek,2
2249,tunggu gojek,2
2250,gagal uji masuk sekolah dokter ajar biokimia milik prospek kerja zambia,4
2251,dapet bang,5
2252,pas nunggu gojek mamakmamak makan cemilan abis buang bungkus jalan,2
2253,cuman melayai kirim negri cod gojek serba,0
2254,malam kantor telepon tibatiba dering,1
2255,kali kena mayat bedah tuju sekolah dokter,1
2256,hilang catat dosen pinjam teman,4
2257,batal dehnanti suruh ganti gojek,3
2258,jalan jalan selip kotor anjing jatuh jijik bau busuk telapak tangan,4
2259,mending gojek grab uber mobilmotorsharing yaaaaaaaaa mending motor dewe,3
2260,ayah marah pria hadap temanteman,5
2261,rumah temu pasok listrik putus bayar tagih penuh zesco,2
2262,pergi turnamen tinju jam pagi jalan pulang dengar gonggong anjinganjing hewanhewan malam suara langkah kaki desasdesus edar hantu daerah,1
2263,jalan pulang jumat hujan deras mobil bebas hilang kontak muka jalan detik,1
2264,nunggu abang gojek ya kampus pribadi bisa sen gojek stay,3
2265,guru utang emak kasbon ayah rangin dapat gojek biaya uang,0
2266,mending gojek grab uber mobilmotorsharing yaaaaaaaaa mending motor dewe,3
2267,cuaca terik buka aplikasi gojek gosend kabel charger tinggal driver hujan turun den,3
2268,om bikin gojek om aussie,0
2269,layan costumer service pasti nya buruk withdraw uang masuk k,4
2270,gojek kak,0
2271,pergi stockholm kali tinggal jalan stora hissingen jalan salah,1
2272,saat gopay tipis pakai gojek gin nih bikin ngarep biar pancing kredit gopay,3
2273,dosa anger dosa amoralitas seksual,4
2274,siyaappp kirim aya naek gojek,0
2275,teman hasil menang simpati orang kali dengar coba halhal dengar dapat benarbenar jijik cerita,4
2276,oo ya bang tukang nan dpn sd,5
2277,gua tebang pohon lu sodara,2
2278,rasa bau industri cari,4
2279,jijik sepupu putus henti pergi sekolah meni erti pikir,4
2280,orang milik stock foto kaya sekali foto bagus dikit langsung post instagram ganti dp whatsapp line,0
2281,rekan kerja putus tinggal usaha,3
2282,jatuh tanah seberang jalan topi tutup mata sulit,5
2283,layan costumer service pasti nya buruk withdraw uang masuk k,4
2284,pasuk ruang operasi jalan operasi sulit,1
2285,jalan macet gojek tumpang satria,0
2286,jijik laku sesuai normanorma dasar manusia,4
2287,curi terobos masuk rumah malam tahan istri senjata api puluh menit ambil properti,1
2288,sebab celaka lintas mobil,1
2289,bersih kamar mandi apt sadar teman kamar tinggal musim panas bersih,4
2290,iya ngebandingin zaman gojek gede bonus zaman kecil,3
2291,pulsa gratis drivergojek,0
2292,sistem rating abang gojek kecewa tingkat muas album baik,2
2293,sekolah pekan raya sikap amnesti internasional baca kali deskripsi siksa wanita laku,4
2294,sulit hubung peristiwa akrab jijik sartre la nauste sebab gambar bodoh,4
2295,van aselik gojek sudirmangalaxi saking tol macet total mati,3
2296,nai gojek naek ojek cinta,4
2297,oalah pantes ci sen gojek daerah menteng dapet,5
2298,usaha sekarrang kenpa gojek yah uber,3
2299,nunggu abang gojek,0
2300,pacar pisah rumah teman unjung teman lakilaki konfrontasi ruang coba cari rangsang teman rasa,4
2301,ken sempol gojek yasudah,0
2302,ganti nama aplikasi gojek driver chat manggil,5
2303,terima kasih gojek dikmblkn sisa uang ambil supir taksi saran sebaikny ks sm bluebird,1
2304,tibatiba telepon kantor mba tampil gojek ubah ngecek history bikin pera,3
2305,siih peka babang gojek,0
2306,teman salah erti,3
2307,gadis suka kepada bicara dengan,4
2308,bilang seringtapi penuh,2
2309,acau kamar,4
2310,adik perempuan unjung libur sekolah sekolah hamil,4
2311,join agen pulsa daftar gratisbisa dm langsung anak sekolah sambil le,0
2312,way ceonya gopay kerja bantuin pkk arisan arisan panci dsbnya manfaat,5
2313,jas ujan abang gojek,5
2314,terima telepon aku tugas gojek rp juta amblas,5
2315,ular duga,1
2316,hasil buruk salah tugas,5
2317,kali temu orang suka,4
2318,benci ayah mabuk oceh ancam salah usir rumah,4
2319,guru utang emak kasbon ayah rangin dapat gojek biaya uang,0
2320,kemudi jalan bebas hambat sibuk jam sibuk hujan truk diesel jemput ubah jalur tabrak truk jalan honda jalan takut mati sebab jatuh,1
2321,tampang akang gojek,4
2322,pildun liga gojek kali mak,0
2323,dear gojek please respon ya pakai akun,3
2324,maluin banget gara hujan turun gojek kepleset jatuh stasiun hadeeh,3
2325,mind waiting mana tempat nunggu nunggu gojek dpn feb mah nyambung,4
2326,diberitahu hadir operasi teater,1
2327,gempa menit lantai delapan,1
2328,sayah brebes mil lihat ig story gojek edisi hariperempuaninternasional,5
2329,gojek durmstrang sen tapi milik gocrys,3
2330,tinggal kamar malam baca cerita horor,1
2331,ya ampun,5
2332,masuk rumah tibatiba anjing diri samping gerak reaksi,1
2333,yaa gojek andong siang,0
2334,admin rekpon dipake gojek terima transfer bank cimbniaga,3
2335,nggak ngeluh mace keinget jam gojek pas jakarta,4
2336,tentara teman kamar cuti ancam orang bilah pisau,1
2337,dokter abai kerabat keluh sakit sekarat kanker,4
2338,perilaku rekan sesuai norma perilaku,4
2339,jijik guru wanita omel mengolokolok ganggu temanteman sekolah kali kelas dengan,4
2340,rencana ajar uji jangka tengah teman kamar telepon pergi berjalanjalan coba alas tolak dengar sikeras pergi dengan bicara dengan,2
2341,teman tumpang temu blok jalan coba balik tugas teriak henti teman tibatiba ubah tugas angkat senjata pergi,1
2342,percaya aing kasi contoh nih bijak privasi ojol sesuai topik twit bahas,4
2343,surge pricing gojek hujan jadi hujanhujanan,0
2344,menang showjumping brookfield show kompetisi kaku balap laga,0
2345,hehehehegosend rs cikinibintaro sektor gua sikat bang,0
2346,pergi temu keluarga pacar pesta rumah ibu kenal temantemannya lelucon situasi,5
2347,ok gua tuju admin gojek jenis ojek,2
2348,lazada pas stock nya sampe menit udahlah emang lazada kirim,0
2349,panggil telepon cabul orang nama,1
2350,malam universitas orang aneh mobil dekat pindah dekat milik asa serang pergi temu kaca mobil rusak,1
2351,gojek coba stupidnya sebutin verification code sms log akun transfer,3
2352,jam angkotpadat merayapmulai hujanharus nyambung gojek,3
2353,tu gojek meter brenti alamat,2
2354,jijik guru wanita omel mengolokolok ganggu temanteman sekolah kali kelas dengan,4
2355,kack gojek akun dah,3
2356,end goalnya kaya bisnis payment service gojek motor buka jalan,0
2357,sayang pakai,5
2358,gojek,3
2359,nomor resi ubah ubah sore dibatalin guna pakai gojek kl tanggal nympe,2
2360,teman adil salah bebas hati nurani sebar bohong tuju,4
2361,malu keri rawat saudara perempuan,5
2362,habis kena hack tipu akun gojek admin kronologi sms gojek pin rahasia abis tl,2
2363,bertahuntahun jalan sekolah tepi jalan hutan temu pamer,1
2364,hai gojek teman daftar akun gojek email pribadi tolong bantu hapus akun,1
2365,laundry kimia tikus belatung cuci,4
2366,tentara hidang makan malam suka wajib makan lapar,4
2367,ganti nama aplikasi gojek driver chat manggil,5
2368,sms undang lanjut daftar gosend sms nya terha,3
2369,bykamppling trjdi gojek mnimpa drver ktika prforma bgus mlai muncul ordr fiktif telepon invalid,2
2370,bersih kamar mandi apt sadar teman kamar tinggal musim panas bersih,4
2371,idx highlights gojek lantai bei pajak waris berita populer ekonomi,0
2372,teman adil salah bebas hati nurani sebar bohong tuju,4
2373,dengar program siar parapsikologi orangorang program katakata sulit paham tindak asa,4
2374,sahabat gadis berpurapura cinta kasih sayang tidur dengan,5
2375,jijik munafik rekanrekan kelompok,4
2376,wait gojek bikin film,0
2377,gabisa install gojek yaa grab,3
2378,asli dah nih nyariin adek gojek pagi tuh emosi dicancel mulu adek manja bergantu,2
2379,gojek terminal bungurasih titik temu halte gudang garam drivernya suruh,3
2380,awat tambah rumah sakit ganti popok kali wanita tua sakit,4
2381,sistem rating abang gojek kecewa tingkat muas album baik,2
2382,bang gojek pulaa,2
2383,asli dah nih nyariin adek gojek pagi tuh emosi dicancel mulu adek manja bergantu,2
2384,tauga ngantuk kaya gasadar nyandar punggung gojek deh,5
2385,oh iya gojek sentuh badan dikit pikir sia pakai selubung biar,5
2386,malu untung,3
2387,naik tarif gojek tahap uninstallajalahmendingaqpakegrab,4
2388,rendam mandi,4
2389,sakit parah takut tinggal,1
2390,takut mati,1
2391,rame ojol ngerusakin mobil kmrn grab gojek tag jg grabnya biar adil bos,3
2392,mohon konfirmasi gojek mohon ditindakla,1
2393,gojek versi anyep solusi youtube,3
2394,rush hour pusat macet cepet order uber motor drpd gojek,2
2395,orangers nanti siar langsung gojek traveloka liga indonesia musim eksklusif orange tv tayang cha,0
2396,dah gin doang emang gojek sisa antem nitip makan,3
2397,wow bhayangkara fc juara liga gojek lucu main bagus sistem liga j,3
2398,cerita driver ambil tumpang taspen wkwkwkw akting e umak sipp ayas yo ngalami cman penumpange seng k,3
2399,ya cari makan pilih makan gojek bikin selera,3
2400,sisa kenganuan malam pulang jatuh gojek lekas sembuh ya mas biar jogja,0
2401,aplikasi gojek blokir cancel paham atur cancel pe,3
2402,jalan kelompok mahasiswi orangorang saudara mabuk dasar perkosa jadi asa alami,5
2403,kasih temu jalan gandeng tangan gadis cinta,5
2404,lamalama gojek asa naik harga ya,3
2405,oalah pantes ci sen gojek daerah menteng dapet,5
2406,pusat service mod atomizer jakpus gojek fjbkaskus via fjbkaskusid,0
2407,adain pilih gojek nyata,3
2408,tinggal sebentar marocco tinggal kapal feri spanyol cari akomodasi temu pria tawar bawa situs kemah duduk mobil takut dengar orang rampok marocco,1
2409,tingkah laku orang pasu benarbenar jahat benci,4
2410,gojek ama gocar dibubarin toko aksesoris mobil jual putar musik mobil cari,5
2411,tengkar serius orang sayang,2
2412,gojek hadir kota malang jawa tengahgojekindonesia,3
2413,ampo sedih,4
2414,ruang makan universitas meja belah profesor salah gabung tolak sikeras tatap pindah meja,5
2415,nikmat hidup burung makan siang taman kelompok orang lempar tongkat burung alas puas takut,2
2416,gojek tunggu,4
2417,ngundang personil westlife panggung idol upnormal anti gojek resto fancy tuxedo,5
2418,kyaknya konsumen pms wkwkwkwkwkwk,0
2419,tanding piala final limbe leaf wanderers silver strikers janji uang biaya masuk tonton tanding sayang,2
2420,tingkah laku orang pasu benarbenar jahat benci,4
2421,langsung kasih bintang sis biar kena suspend kena suspend da,2
2422,tonton tv tunjuk prince popidol jijik kuda jantan,4
2423,temu pacar pergi minumminum bibi kenal bibi pergi,5
2424,tibatiba pikir wonder woman gojek duduk nya nyamping ya,0
2425,tv lapor gereja amerika pendeta mukjizat kamera jijik,4
2426,laku tiri,2
2427,dengar bunuh perdana menteri india indira gandhi,4
2428,urung niat daftar gojek nyata pahit,3
2429,kota malaysia pacar teater gambar gegas taksi temu lelaki tua sakit ambil alih taksi,4
2430,kayak tante kim tim uber neh yah duh tim gojek gabisa deh diant,4
2431,sampe abang gojek nya main twitter bahaya deh,4
2432,kirim dm gojek,3
2433,salma rumah nathan turun gojek tumpang serah lembar uang,0
2434,wasap abang gojek pas abis ujan ujanan bilang maaf ya gaada jas hujan aja,5
2435,join agen pulsa daftar gratis,0
2436,jijik uang makan siang sekolah ayah hukum pukul adik lakilaki,4
2437,dominasi orang ubah reaksi,4
2438,layan nga keruan kl order brg toped pakai gosend,0
2439,nggak ngeluh mace keinget jam gojek pas jakarta,4
2440,film tentara delapan bangsa takluk beijing,5
2441,ajar dokter semester kembang takut uji takut periksa anatomi murid periksa bedah dengar tunggu takut gilir,1
2442,sponsor gojek traveloka dit,5
2443,temu goda,4
2444,gede kek istana halaman rumah nya kek lapang golf mobil nya jarak gerba,5
2445,minn gojek cikuya tangerang bom plis buka gojek wilayah cikuya biar mudah,3
2446,ujan badai gin tuh galau cari makan rem gojek kasi abang makan gemeteran,3
2447,konflik orang tua ganggu studi,1
2448,ya semenjak update aplikasi driver tumpang titik lokasi gps terlih,3
