,text,emotion
441,males ya gojek,2
442,ayah memukul sakit minggu sembuh,4
443,nyambi gojek loo,2
444,eh pas pulang adek gua tuh nunggu bokap bokap kunjung jam dijemput nya,2
445,film porno binatang,4
446,ohh doi supir gojek,5
447,liat apk gojek sih,0
448,halo admin mengubah nomor telepon akun gojek lupa pin gopaynya,3
449,jalan liat pengendara motor jatoh gojek nganter bilang berhenti sebentar ya mbak ba,5
450,know feel gojek gadget gua,2
451,malam driver gojek tindakan gojek terkait order fiktif merajalela daerah,2
452,tega bang ama driver,5
453,tampilan aplikasi gojek emang bagus ongkir go food mahal pakai gopay beda seribu pakai halah,2
454,tersesat kota new york malam jumat malam teman,1
455,guru nilai rendah berhak harapkan,4
456,dituduh menghamili putri sepupu gadis melakukannya,4
457,pesan gojek dateng nomer platnya beda helmnya merk grab ceritaojol,1
458,kali membelai gadis berusia belas berumur delapan belas perhatikan mempengaruhi,5
459,adik menjalani operasi rumit penglihatannya dipertaruhkan,1
460,bingung pakai gojek,4
461,merasakannya pengemudi bus meneriakkan katakata senonoh pria alasan,4
462,kali ayah pulang rumah mabuk dianiaya fisik,4
463,asrama tidur penuh koran pakaian kotor teman sekamarku memintaku mencuci pakaian untuknya milik tanggung makanan dimakan makan,2
464,musim semi es mencair mencolek es cabang mencoba memecahkannya cabang melewati jatuh udara tertutup kepalaku,1
465,halo uang gojek sehabis order disetor driver ya,0
466,yaa gojek andong siang,0
467,kemarin mengobrol driver gojek rating beliau bolehboleh bintang,0
468,pms helm gojek ngeselin bangeeet sumpaaah,2
469,pergi kepala keraguan pekerjaan peduli meninggalkan berbicara,2
470,hidup gojek gimanaaaaaa,1
471,perawat tambahan rumah sakit mengganti popok kalinya wanita tua sakit,4
472,cant trust babang gojek nyuruh kasih tangan pas nyebrang,0
473,ya om gojek liat sore pulang sekolah,5
474,berbohong berpikir marah pengertian membicarakan,5
475,gojek sih jam sore sampe jam malem kemaren gofood kulit jam mamas gojeknya,0
476,takut mata anjing terinfeksi bermainmain rerumputan seekor rubah ekor kelopak matanya membawanya dokter hewan takut buta rubah ekornya,1
477,sahabatku tibatiba bersikap aneh terhadapku,4
478,kelompok hasil hasil buruk,5
479,gojek cerita kegalauannya pelanggannya anter paket kasih rate,3
480,cuman promote bang tertarik cerita fiksi original otak judulnya gojek drakula act,0
481,industri fintech regulasinya relatif terbatas keep kemajuan teknologi,3
482,yaa gojek andong siang,0
483,angka driver amp pengguna gojek bisanya pemerintah sediakan lapangan pekerjaan diserap,5
484,percaya aing kasi contoh nih kebijakan privasi ojol sesuai topik twit dibahas,4
485,jauuuh kang gojek mo nerima,3
486,admin rekpon dipake gojek terima transfer bank cimbniaga,3
487,angkotgojekgrabdllbbrp driver suka nanyain ginigak dijemput pacarnya mbakenggaknpyagap,3
488,gojek tampilannya gengzz,0
489,pesta anakanak menceritakan kisahkisah memberontak gadisgadis,4
490,tbtb teringt moment embarassing kmrn pagi psn gojek gondangdia kemenpar lupa gnti nama akun,3
491,gojek ama gocar dibubarin toko aksesoris mobil jual pemutar musik mobil cari,5
492,gojek motor tinggal,5
493,kesel pagi dibentak gojek,2
494,ular terduga,1
495,hello gojeknya teman panggilan gojek goride bu,3
496,gojek drivernya kebanyakan pengalaman komunikasinya bagus gopay grab driverny,0
497,van aselik gojek sudirmangalaxi saking tol macet total mati,3
498,jijik perjalanan mengganggu barubaru calcutta bombay membosankan melelahkan,4
499,teman menghadiri pertemuan berjanji menjemput muncul marah,2
500,menyantumkan nomer telepon kemana zegera masukan jawa post driver gojek bajingan hamili tid,4
501,ditunggu gojek,2
502,tur gunung pacar melewati penginapan rumah anjing mengikuti pacar takut anjing menarik perhatiannya melompat bahu bermain benarbenar suka,1
503,know feel gojek gadget gua,2
504,bertengkar sengit kekasih niatnya menikah ditolak menangis berhenti menangis mengeluarkan,2
505,diberitahu berhadapan orang menyentuh benda milik,5
506,konser lelaki tua menari bernyanyi halhal konyol,5
507,dadahin abang gojek berasa artis dadahin fans wartawans really made day haha cianan,4
508,bapake pulang diluar hujan gofood kasian gojek pengen pedes masukin seisi kulkas teflon baladoin,0
509,driver gojek bilang kl go send barang dikirimkan mahal mending pilih driver kema,5
510,jijik perjalanan mengganggu barubaru calcutta bombay membosankan melelahkan,4
511,barusan ksh gojek langgananku bilang jmpt stadebar,0
512,om bikin gojek om aussie,0
513,kali dihadapkan laporan represi penyiksaan,4
514,coba peluk mas gojek mas ttnya kerasa,5
515,gua tebang pohon lu sodara,2
516,perjalanan gojek malam ngusir setan ceritain jablay blok mulutnya bau gegara keban,5
517,samsung galaxy edge gb rp bergaransikondisi mulus like new lengkap disertai dus nya j,0
518,sih gojek pribadi,2
519,hahaha nanyanya anak fesyen kayaknya gojek gabisabedainmotor,5
520,gua abang gojek mba grab,2
521,langsung dikasih bintang sis biar kena suspend kena suspend da,2
522,pulang rumah minggu menemukan pakaian selimut dicuri,2
523,pulang pergi kantor gojek grab nyaman tarifnya mulu jarang,3
524,suara ala babang gojek,4
525,admin nomer resi mnta cari driver jam barang dipickup,3
526,jarang pakai go ride menyadari tarifnya mahal,3
527,berusaha sekarrang kenpa gojek yah uber,3
528,kak gua rumah kaga solat dl kaga bismillah dl blg sampe rumah kasih,5
529,teman salah mengerti,3
530,emosional stabil halhal menyakiti orang bahagia tenang menyadari egois mempertimbangkan perasaan orang malu perilaku,5
531,pin terbuat kevlar,2
532,temanteman bermain menangkap anak lakilaki orang tua pulang larut takut dimarahi orang tua,1
533,milik temen ketemu bikin lupa sepele contoh ngampus bawa motor ya un,5
534,ngurusin gojek habisnya disana disambi kerja orang digaji,3
535,menemukan pacar pelacur orang hubungan,4
536,menemukan pacar pelacur orang hubungan,4
537,pekerjaan rumah rumah kerabat menyarankan membantu pekerjaan rumah,5
538,paramiliter dikirim unza gas air mata mengintimidasi siswa provokasi,2
539,gojek pastinya milik data driver lengkap alamat ktp bisalah diusut gojekindonesia,3
540,bangun malam takut orang tidur pergi kamar,1
541,yaelahhh plzzz perak kak kirim pakai gojek duitnya kak hahaha,5
542,gempa menit lantai delapan,1
543,gua abang gojek mba grab,2
544,power babang gojek wkwkw,4
545,sepupu pergi acara film malam pergi membuatnya ibuku interval menemukan ibuku duduk,1
546,lazada abang gojek salah memilih lawan ditipu,3
547,menemukan pacar pelacur orang hubungan,4
548,takut mata anjing terinfeksi bermainmain rerumputan seekor rubah ekor kelopak matanya membawanya dokter hewan takut buta rubah ekornya,1
549,tampilan gojek gini ya order,5
550,nenekku meninggal memiliki hubungan mendalam dengannya tinggal bersamanya,3
551,menyantumkan nomer telepon kemana zegera masukan jawa post driver gojek bajingan hamili tid,4
552,gojek care mitranyaadakah kaya gojek,0
553,mas dikata abang gojek,3
554,hai aisah jatibening sejajar caman tol sejam berenti total gerak,2
555,menemukan pacar pelacur orang hubungan,4
556,pulang brebes nyampe stasiun cari gojek dapatlah bapakbapak usia jaket bapaknya basah kuyup,3
557,orangers nantikan siaran langsung gojek traveloka liga indonesia musim eksklusif orange tv tayan,0
558,kelompok tutorial dibagi daftar nama mahasiswa kelompok seminar baca nama kelompok pergi ruang seminar bertanyatanya menghadapi berhasil pemimpin kelompok,1
559,berjalan desa malam orang seekor anjing menggonggong mengikuti berlari anjinganjing menggonggong rumah,1
560,gojek motor tinggal,5
561,oke kakak otw gojek,0
562,pencuri masuk rumahku malam,1
563,yakreputasi gojek dipertaruhkan lazada gojek,5
564,yusufmansur penampakan sambel kurma belimbing sambelbelimbingkurma jual massal pesen lwt,0
565,mengajukan konyol profesor kalah permainan kartu membayar uang tebusan,5
566,gua abang gojek mba grab,2
567,pas jam istirahat lari panggil gojek kedepan kantor pas gojek mangkal ngebut indomaret,3
568,nunggu abang gojek dateng cerita dikit judul lagu jeketi ajaib,0
569,penerimaan driver grab gojek batasan bagus kota ngetem sembarangan menu,2
570,dipilih kuliah bahasa inggris teman perempuan dipilih,3
571,nyambi gojek loo,2
572,jam otw arjosari stgh jam sampe kampus jam bertemu mas mesin,0
573,kerja bergeser area,2
574,loh reply menyangkal bilang gojek grab nyediain asuransi,5
575,abis mas nasgor legend pas doi sesebabang gojek nyantai nyamperin,0
576,barusan kudu install ulang apps gojek engko tolong kirim paket god right uninstall ap,2
577,uwow poto nya tersebar acc gay wakaka gojek ganteng,0
578,lazada abang gojek salah memilih lawan ditipu,3
579,eh pas pulang adek gua tuh nunggu bokap bokap kunjung jam dijemput nya,3
580,bertemu teman halte bus mengunjungi muncul menunggunya jam memanggilnya diberitahu berniat lelah,2
581,hidup gojek gimanaaaaaa,1
582,dipilih ceramah bahasa inggris teman orangorang anak perempuan dipilih,5
583,nunggu abang gojek,0
584,akuuntuk otakpesan sehat ditagih uang gojek tos bapaknya,5
585,nyambi gojek loo,2
586,pesan gojek dateng nomer platnya beda helmnya merk grab ceritaojol,1
587,hukuman adil teman,2
588,korea gojek,5
589,pergi bernyanyi sekelompok orang muda tanggal januari majus kebiasaan nyanyian bintang salah gadis pacarku menghancurkan bintang orang menyertainya marah memikirkan konsekuensinya,2
590,teman mabuk berat salah mengoceh pengaruh alkohol takut,1
591,abis telepon cs gojek jakarta diterima tangani proses pengembalian gopay ess,2
592,gojek sd prameks duduk manis akademisi kampus pertanyaannya kzl,2
593,pergi kota membeli barang kebutuhan seharihari perjalanan bus mini penuh siswa mabuk jijik,4
594,iyaa omowhhoke omkegiatan minggu om bo,4
595,orangorang mengesahkan pendapat,2
596,terbangun mimpi buruk malam gelap orang,1
597,dear gojek please respon ya memakai akun,3
598,admin barusan ditelpon gojek dapet jt dimasukin gopayrekening prib,5
599,bertengkar serius orang tersayang,2
600,kiro begal,5
601,perasaan,4
602,jam susah dapet gojek hvft,3
603,tu gojek meter brenti alamat,2
604,mas namanya gitaris jes deh driver gojek,0
605,sedih pacar menyelesaikan hubungan,3
606,telepon matikan coba telepon berkali diamkan herankan sms nya,4
607,gagal kelas kali lulus ketiga kalinya,4
608,rumah mengisi laporan pajak milik membantu melakukannya cepat pergi bertemu teman rumah sakit marah kakak ayah menolak kalkulator memintanya pergi menunggu bantuan laporan pajak diselesaikan,2
609,saudara perempuan memecahkan cawan dilaporkan bertanggung,4
610,mendengar keponakan meninggal,3
611,yaelahhh plzzz perak kak kirim pakai gojek duitnya kak hahaha,5
612,menemukan uang jalan mengembalikannya pemiliknya polisi,0
613,kmrn anak smu cewek bilang termimpi driver gojek ganteng ban,0
614,keberatan perilaku kolega katakatanya bertanggung menemukan pecandu alkohol berusaha melawan kecanduannya,5
615,makan bang gojek hubungan,4
616,disaat razia jalan gojek amp grab ngasih promo hehe,0
617,fasilitas servis atur harganya nya naujubillah pakai gojek stasiun,2
618,sabtu malam bus penuh orang mabuk,4
619,hasil buruk salah tugas,5
620,berkonsentrasi pekerjaan teman mengganggu memintanya berhenti siasia,2
621,pecandu alkohol menggiring bola konter makanan,4
622,kapal nelayan berlari cuaca keras laut terbuka,1
623,jalan mata mbrembes denger cerita gojek kangen doa istrinya meninggal sampe ditun,3
624,paramiliter dikirim unza gas air mata mengintimidasi siswa provokasi,2
625,mengeluhkan sikap gojek tolong ditindaklanjuti krna driver,3
626,sampe abang gojek nya main twitter bahaya deh,4
627,bocah kubenci kelas mengambil jersey mejaku memakainya,4
628,bertengkar mengkritik peraturan rumah kaku sewenangwenang,2
629,bereaksi malu setelahnya,5
630,bepergian mobil bertemu mobil mendekat menyalip,1
631,admin driver gojek suka menunda paket antaran tertulis day beda,2
632,admin rekpon dipake gojek terima transfer bank cimbniaga,3
633,penipuan bermodus mama pulsa menargetkan pengguna gojek pengguna transaksi non tunai gopay,1
634,pesen grab gojek perahu,5
635,siswa sengaja menaati pemimpin kelas,4
636,patah lutut bermain ski yastrebetz trek balap resor musim dingin bulgaria,1
637,kamar rumah kost jam mengetuk pintu keras,1
638,rumah menemukan pasokan listrik terputus membayar tagihan penuh zesco,2
639,sistem rating gojek berlaku iya driver kena dibawah rating putus mitra kasian driver,3
640,merasakan emosi memasuki bangsal rumah sakit mengunjungi kerabat sakit,4
641,dituduh menghamili putri sepupu gadis melakukannya,4
642,pergi hasil ujian gagal,3
643,iya eh mesen gojek manggarai tuh susah nyari drivernya,2
644,dijemput gojek gopay terpotong mohon info terima kasih,3
645,mas hyunwoo kerjagaboleh gojek mbak cuman sampe rumah bang ayola,3
646,jijik kelakuannya sesuai normanorma dasar manusia,4
647,jijik pemabuk muntah ofensif,4
648,penipubilang eug sejuta gojek,2
649,ganti nama aplikasi gojek driver chat manggil,5
650,met sore admin maunnya knapa aplikasi gojek pemesanan ya,3
651,merasakan perasaan ujian matematika,5
652,takut kesedihan rasakan ujian,1
653,gojek bayar,0
654,susah dilacak pakai akun gojek fiktif fotonya,1
655,mengalami kecelakaan mobil kesalahanku malu memiliki roh pengemudi,5
656,berlibur mantan pacar memukul berperilaku jahat jelek personil hotel,5
657,tentara diperlakukan adil atasan dianggap bertanggung perbuatan bersalah,2
658,pesan pakai day service penjualnya bilang pick gojek gima,3
659,bertahuntahun perjalanan sekolah tepi jalan hutan menemukan pamer,1
660,pulang pergi kantor gojek grab nyaman tarifnya mulu jarang,3
661,gratis pulsa driver gojek lakukanini,0
662,genjotan gojek online memanjakan drivernya membayar dgn uang ya bayar sprt,5
663,paket ngebul paket murah vapor training sampe puas gojek fjbkaskus via fjbkaskusid,5
664,kyaknya konsumen pms wkwkwkwkwkwk,0
665,swasta ngasih duit csr brandingngarepin apbd harap dah,2
666,kerabat meninggal kecelakaan mobil serius salah orang mayat melakukannya masuk takut kalinya mayat,1
667,abang gojek ama grab,3
668,hi barusan terima telepon berusaha penipuan nama gojek,1
669,didorong teman tibatiba banting setir tergelincir malam perjalanan sisi jalan,1
670,mendengar pembunuhan perdana menteri india indira gandhi,4
671,yah barusan minggat gojek,5
672,gojek,3
673,diujung thread wajib deh ya ngasih pesan wish gojek kedepannyagampang,0
674,sisa kenganuan semalam pulangnya jatuh gojek lekas sembuh ya masku biar jogja,0
675,nyalahin drivernya beli kacau sihlu beli iphone dikirim pakai gojek,3
676,pacar berpisah rumah teman mengunjungi teman lakilaki konfrontasi ruangan mencoba mencari terangsang teman merasakan,4
677,malam driver gojek tindakan gojek terkait order fiktif merajalela daerah,2
678,adain pilihan gojek kenyataannya,3
679,sr hs salah konselor kelas meninggal hepatitis sensitif malu menarik memperbaiki citra merindukan pemakamannya terbuka bersedih orang tua mengerti,3
680,malu jatuh sepeda,5
681,merasakan menyalin pekerjaan rumah salah kelas,5
682,ok see entire point iya sih ekslusif gojek isu lintas industri teknologi,0
683,teman finlandia setahun siswa pertukaran,3
684,kucing muntah seekor cacing hidup dipaksa menghapusnya,4
685,dek diantar siapagojek bangkok cium tanganbayar ongkos anjir salam,0
686,mingirrrrr woy deon alih profesi driver gojek nih,5
687,tunangan ayahku memperlakukanku anak mempercayai salah mengerti marah halhal buruk pacar,2
688,grab ribu cuman pagi ujan grab nya kaya bnyk mesen pakai gojek sedih,3
689,pacaran ae kang gojek,4
690,jijik belajar ujian psikologi mental ba,4
691,dih anjeer gojek ngadmin genit,0
692,mending gojek grab uber mobilmotorsharing yaaaaaaaaa mending motoran dewe,3
693,angkotgojekgrabdllbbrp driver suka nanyain ginigak dijemput pacarnya mbakenggaknpyagap,3
694,temen gua buru naek gojek ngulurin tangan helm disalamin ama abangnya wqwqw,3
695,hi barusan terima telepon berusaha penipuan nama gojek,1
696,abang gojek tuh kesel ya penumpangnya dilewatin jalan iyaiya,2
697,meja rumah teman prancis menyajikan hidangan kembang kol saus panggang memakannya,4
698,jijik kotor,4
699,gojek pastinya milik data driver lengkap alamat ktp bisalah diusut gojekindonesia,3
700,ciawww abang,0
701,sih gojek pribadi,2
